r_tower_killed,d_tower_killed,r_barracks_killed,d_barracks_killed,r_roshan_killed,d_roshan_killed,r_first_blood,d_first_blood,r_had_aegis,d_had_aegis,r_tower_denied,d_tower_denied,obj_len,r_obj,d_obj
1,3,0,0,0,0,False,True,0,0,1,0,6,2,4
3,1,0,0,0,0,False,True,0,0,0,1,6,3,3
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
5,4,0,0,2,0,False,True,2,0,0,0,14,9,5
5,4,0,0,1,1,False,True,1,1,1,0,15,8,7
2,1,0,0,0,0,False,True,0,0,0,0,4,2,2
0,2,0,0,0,0,True,False,0,0,0,0,3,1,2
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
4,5,0,0,1,1,True,False,0,1,0,1,14,6,8
5,0,0,0,1,0,False,True,1,0,1,2,11,8,3
4,5,2,0,0,0,True,False,0,0,1,1,14,8,6
6,3,0,0,1,0,True,False,1,0,0,0,12,9,3
3,1,0,0,0,0,False,False,0,0,0,0,4,3,1
6,4,0,0,1,0,False,True,1,0,0,0,13,8,5
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,4,0,0,1,0,True,False,1,0,0,2,12,6,6
2,4,0,0,0,0,False,False,0,0,0,0,6,2,4
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
11,1,0,4,0,0,True,False,0,0,1,0,18,13,5
1,1,0,0,0,0,True,False,0,0,0,0,3,2,1
2,0,0,0,0,0,False,True,0,0,1,1,5,3,2
5,0,0,0,0,0,True,False,0,0,0,0,6,6,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
8,4,0,4,1,0,True,False,1,0,0,0,19,11,8
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,True,False,0,0,0,1,4,3,1
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,2,2,0,False,False,2,0,2,1,15,10,5
3,1,0,0,0,0,False,False,0,0,0,0,4,3,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,6,0,0,0,0,True,False,0,0,0,0,9,3,6
6,4,0,0,0,0,False,True,0,0,0,0,11,6,5
1,4,0,0,0,0,True,False,0,0,0,0,6,2,4
3,6,2,0,0,1,False,True,0,1,0,1,15,5,10
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
1,0,0,0,0,0,True,False,0,0,0,1,3,2,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
1,1,0,0,0,0,True,False,0,0,0,0,3,2,1
4,1,0,0,0,0,True,False,0,0,0,1,7,5,2
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
9,2,0,4,2,0,True,False,2,0,0,0,20,14,6
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,1,1,3,2,1
2,4,0,0,1,0,False,True,1,0,0,0,9,4,5
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
3,0,0,0,0,0,True,False,0,0,0,0,4,4,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,3,0,0,1,0,False,True,1,0,1,0,9,5,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
0,6,0,0,0,0,False,True,0,0,0,0,7,0,7
0,3,0,0,0,0,False,True,0,0,1,0,5,1,4
3,0,0,0,0,0,False,True,0,0,0,0,4,3,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,8,4,0,0,0,False,True,0,0,0,0,14,5,9
0,2,0,0,0,0,True,False,0,0,0,0,3,1,2
2,8,4,0,0,1,False,True,0,1,0,1,18,6,12
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,1,0,0,0,0,True,False,0,0,0,2,7,4,3
4,5,2,0,0,1,True,False,0,1,0,0,14,7,7
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
1,1,0,0,0,0,True,False,0,0,0,1,4,2,2
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
3,7,2,0,1,0,False,True,1,0,0,1,16,7,9
0,3,0,0,0,0,False,True,0,0,1,0,5,1,4
7,7,1,0,0,2,False,True,0,1,0,0,19,8,11
3,4,0,0,0,0,False,True,0,0,0,1,9,3,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,0,0,0,0,0,True,False,0,0,0,0,5,5,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,5,2,0,0,0,True,False,0,0,2,0,12,7,5
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,4,0,0,0,0,True,False,0,0,0,0,11,7,4
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
6,0,0,0,1,0,True,False,1,0,0,0,9,9,0
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,5,0,0,0,1,False,True,0,1,0,0,8,0,8
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,9,4,4,0,2,False,True,0,2,0,0,28,10,18
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
7,1,0,2,0,0,True,False,0,0,0,0,11,8,3
3,7,0,0,0,1,True,False,0,1,0,0,13,4,9
7,2,0,2,1,0,False,True,1,0,0,0,14,9,5
1,3,0,0,0,0,True,False,0,0,0,1,6,2,4
3,6,0,0,0,1,False,True,0,1,0,0,12,3,9
4,6,0,0,0,0,True,False,0,0,0,0,11,5,6
3,8,2,0,0,1,False,True,0,1,0,0,16,5,11
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
6,8,5,4,1,0,True,False,1,0,1,1,28,15,13
2,3,0,0,2,0,False,True,2,0,0,1,11,6,5
2,0,0,0,0,0,True,False,0,0,0,1,4,3,1
0,2,0,0,0,0,True,False,0,0,1,0,4,2,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
3,5,0,0,0,1,True,False,0,1,0,1,12,4,8
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
8,2,0,3,1,0,False,True,1,0,0,0,16,10,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,False,True,0,0,1,0,8,5,3
2,1,0,0,0,0,False,True,0,0,0,1,5,2,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
11,3,0,4,2,0,True,False,2,0,1,0,24,17,7
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,10,4,0,0,0,True,False,0,0,0,0,19,9,10
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,10,6,0,0,0,False,True,0,0,0,0,19,8,11
1,1,0,0,0,0,True,False,0,0,0,0,3,2,1
0,2,0,0,0,0,False,True,0,0,2,0,5,2,3
4,2,0,0,0,0,True,False,0,0,0,0,7,5,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,1,0,2,2,0,True,False,2,0,0,1,15,11,4
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
3,5,0,0,0,0,False,True,0,0,0,0,9,3,6
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
3,1,0,0,0,0,False,True,0,0,0,2,7,3,4
7,5,1,2,0,1,True,False,0,1,0,0,18,9,9
1,4,0,0,0,0,True,False,0,0,0,1,7,2,5
6,1,0,0,0,0,True,False,0,0,0,0,8,7,1
7,3,0,2,1,0,True,False,0,0,0,0,14,9,5
1,4,0,0,0,0,False,True,0,0,1,0,7,2,5
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,1,0,0,0,0,True,False,0,0,0,0,8,7,1
8,8,4,6,2,0,True,False,2,0,1,2,34,18,16
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
7,4,0,0,1,1,False,True,1,1,0,0,16,9,7
7,9,6,1,1,1,False,True,1,1,1,1,30,16,14
3,8,3,0,0,1,False,True,0,1,0,0,17,6,11
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,6,1,0,0,1,False,True,0,1,0,0,14,5,9
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
10,2,0,4,1,0,False,True,1,0,0,0,19,12,7
1,6,0,0,0,1,False,True,0,1,0,1,11,1,10
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
7,2,0,0,0,1,False,True,0,0,1,0,12,8,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,4,0,0,0,1,True,False,0,1,1,0,10,4,6
3,2,0,0,0,0,False,True,0,0,0,1,7,3,4
3,5,0,0,0,1,True,False,0,1,0,0,11,4,7
0,4,0,0,0,1,False,True,0,1,1,1,9,1,8
6,1,0,1,0,0,False,True,0,0,1,0,10,7,3
1,3,0,0,1,0,True,False,1,0,0,0,7,4,3
6,1,0,0,0,0,True,False,0,0,1,0,9,8,1
5,0,0,0,1,0,True,False,1,0,0,0,8,8,0
8,11,6,2,0,3,False,True,0,3,0,0,34,14,20
1,1,0,0,0,0,True,False,0,0,1,0,4,3,1
3,8,2,0,0,1,False,True,0,1,0,0,16,5,11
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,2,0,0,0,0,False,True,0,0,0,0,6,3,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,0,0,0,0,0,False,True,0,0,1,0,6,5,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,9,4,0,0,1,False,True,0,1,0,0,18,6,12
3,5,0,0,0,1,True,False,0,1,1,0,12,5,7
1,5,0,0,0,0,True,False,0,0,2,0,9,4,5
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,1,0,0,0,0,True,False,0,0,0,0,6,5,1
9,3,0,4,2,0,False,True,2,0,0,0,21,13,8
2,3,0,0,0,0,False,True,0,0,2,0,8,4,4
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,False,True,0,0,0,0,7,4,3
0,3,0,0,0,0,False,True,0,0,0,0,4,0,4
3,3,0,0,0,0,False,True,0,0,0,0,7,3,4
4,1,0,0,1,0,False,True,1,0,0,1,9,6,3
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,2,0,0,0,0,True,False,0,0,0,0,7,5,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,1,0,2,1,0,False,True,1,0,0,1,12,7,5
4,2,0,0,2,0,True,False,2,0,1,0,12,10,2
4,6,2,0,0,1,False,True,0,1,1,0,16,7,9
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
5,8,1,2,0,1,False,False,0,1,0,0,18,6,12
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,7,2,0,0,1,True,False,0,1,0,0,13,4,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
7,0,0,0,1,0,True,False,1,0,1,0,11,11,0
0,3,0,0,0,0,True,False,0,0,0,0,4,1,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
6,5,0,0,0,0,False,False,0,0,0,0,11,6,5
4,3,0,0,1,0,True,False,1,0,0,1,11,7,4
3,1,0,0,0,0,True,False,0,0,2,0,7,6,1
2,1,0,0,0,0,True,False,0,0,0,0,4,3,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,False,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,8,4,0,0,0,True,False,0,0,1,0,14,6,8
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
5,1,0,0,0,0,True,False,0,0,0,0,7,6,1
1,2,0,0,0,0,True,False,0,0,0,0,4,2,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,7,0,0,0,1,False,True,0,1,0,0,10,0,10
1,6,0,0,0,0,False,True,0,0,0,0,8,1,7
2,3,0,0,0,0,True,False,0,0,0,0,6,3,3
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
2,6,0,0,1,0,False,True,0,0,0,0,10,3,7
2,2,0,0,0,0,False,True,0,0,1,0,6,3,3
5,5,0,0,0,0,True,False,0,0,1,1,13,7,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,4,0,0,0,0,True,False,0,0,0,0,5,1,4
3,6,2,0,0,3,False,True,0,2,1,0,18,6,12
0,1,0,0,0,0,False,True,0,0,0,0,2,0,2
4,4,0,0,2,0,False,True,2,0,1,1,15,9,6
6,6,0,0,1,0,True,False,1,0,0,0,15,9,6
4,3,0,0,1,0,False,True,1,0,0,0,10,6,4
4,7,2,0,0,0,False,True,0,0,0,0,14,6,8
2,6,2,0,0,1,False,True,0,1,1,0,14,5,9
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
9,1,0,1,0,0,False,True,0,0,0,0,12,9,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,2,0,0,1,0,False,True,1,0,1,0,8,5,3
3,1,0,0,0,0,False,True,0,0,0,0,5,3,2
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,5,0,0,0,0,False,True,0,0,0,0,8,2,6
0,2,0,0,0,0,True,False,0,0,0,1,4,1,3
1,6,0,0,0,1,False,True,0,1,0,0,10,1,9
8,0,0,2,1,0,True,False,1,0,1,0,14,12,2
6,3,0,2,2,0,False,True,2,0,1,0,17,11,6
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,1,0,0,0,0,True,False,0,0,0,1,7,5,2
6,3,0,0,1,0,True,False,1,0,0,0,12,9,3
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
6,6,2,0,0,2,True,False,0,2,0,0,19,9,10
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,False,True,0,0,0,1,3,1,2
3,5,0,0,0,1,False,True,0,1,1,1,13,4,9
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,1,0,0,0,0,False,False,0,0,0,0,1,0,1
9,4,0,4,1,0,True,False,1,0,0,1,21,12,9
1,1,0,0,0,0,False,True,0,0,0,0,3,1,2
6,4,0,2,2,0,False,True,2,0,0,1,18,10,8
8,2,0,3,1,0,True,False,1,0,1,0,17,12,5
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
6,6,1,0,1,0,False,True,1,0,0,0,16,9,7
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,1,2,1,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
5,0,0,0,0,0,True,False,0,0,0,0,6,6,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
5,3,0,0,1,0,False,True,1,0,0,1,12,7,5
0,0,0,0,0,0,False,True,0,0,1,0,2,1,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
7,4,0,2,1,0,False,True,1,0,0,0,16,9,7
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
9,6,2,4,0,2,True,False,0,2,1,0,27,13,14
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,1,0,0,1,0,False,True,1,0,1,0,6,4,2
1,6,0,0,0,1,True,False,0,1,0,0,10,2,8
3,5,0,0,0,1,False,True,0,1,0,0,11,3,8
0,1,0,0,0,0,False,True,0,0,0,1,3,0,3
2,7,0,0,0,1,False,True,0,1,0,0,12,2,10
1,0,0,0,0,0,False,False,0,0,0,0,1,1,0
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
7,1,0,2,1,0,True,False,1,0,0,0,13,10,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,6,0,0,0,1,True,False,0,1,1,1,14,5,9
6,6,1,0,2,0,True,False,2,0,1,0,19,13,6
1,6,0,0,0,2,True,False,0,2,1,0,13,3,10
0,1,0,0,0,1,True,False,0,1,0,0,4,1,3
1,7,2,0,0,0,True,False,0,0,0,0,11,4,7
5,3,0,0,0,0,True,False,0,0,0,0,9,6,3
3,2,0,0,0,0,True,False,0,0,1,1,8,5,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,6,0,0,0,2,True,False,0,2,0,0,13,3,10
3,1,0,0,0,0,True,False,0,0,0,0,5,4,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
9,7,0,2,1,0,False,False,1,0,0,0,20,11,9
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,4,2,0,0,0,False,True,0,0,0,0,7,2,5
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,2,0,0,0,0,False,True,0,0,0,0,3,0,3
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,1,0,0,1,0,True,False,1,0,0,0,8,7,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
2,2,0,0,0,1,False,True,0,1,0,0,7,2,5
3,7,2,0,2,1,False,True,2,1,1,1,21,10,11
7,3,0,2,2,0,False,True,2,0,0,0,17,11,6
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
2,1,0,0,0,1,True,False,0,0,0,0,5,3,2
5,1,0,0,0,0,False,False,0,0,0,0,6,5,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
5,1,0,0,0,0,True,False,0,0,0,0,7,6,1
1,7,2,0,0,0,True,False,0,0,0,0,11,4,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,4,0,0,0,0,True,False,0,0,0,1,10,5,5
0,1,0,0,0,0,True,False,0,0,0,1,3,1,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
6,0,0,0,0,0,True,False,0,0,0,1,8,7,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,3,0,0,0,0,False,True,0,0,0,0,6,2,4
8,1,0,0,0,0,True,False,0,0,0,0,10,9,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,1,0,0,0,0,False,False,0,0,0,0,2,1,1
0,2,0,0,0,0,True,False,0,0,0,0,3,1,2
5,4,0,0,0,1,True,False,0,1,0,0,12,6,6
1,0,0,0,0,0,True,False,0,0,1,0,3,3,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,2,0,0,0,0,False,True,0,0,1,0,5,2,3
6,0,0,2,0,0,True,False,0,0,0,0,9,7,2
2,6,0,0,0,0,True,False,0,0,0,0,9,3,6
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
4,9,1,0,0,1,True,False,0,1,0,0,17,6,11
2,2,0,0,0,0,True,False,0,0,1,1,7,4,3
6,7,0,0,0,1,False,True,0,1,0,0,16,6,10
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,1,0,0,0,0,True,False,0,0,1,0,3,2,1
1,9,3,0,0,1,False,True,0,1,0,1,17,4,13
2,1,0,0,1,0,True,False,1,0,0,0,6,5,1
3,0,0,0,0,0,False,True,0,0,0,0,4,3,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,4,0,0,0,0,False,True,0,0,0,0,5,0,5
1,5,0,0,1,0,True,False,1,0,0,1,10,4,6
3,6,1,0,1,0,False,True,1,0,1,1,15,7,8
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
3,2,0,0,0,0,True,False,0,0,0,0,6,4,2
4,0,0,0,0,0,True,False,0,0,0,1,6,5,1
0,8,6,0,0,1,True,False,0,1,1,0,18,8,10
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
5,4,0,0,1,0,True,False,1,0,0,0,12,8,4
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
6,4,0,2,1,0,False,True,1,0,0,0,15,8,7
4,3,0,0,0,0,False,True,0,0,0,0,8,4,4
4,7,0,0,0,2,True,False,0,2,0,0,16,5,11
3,5,0,0,0,1,False,False,0,1,1,0,11,4,7
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
7,0,0,4,0,0,True,False,0,0,0,0,12,8,4
0,3,0,0,0,0,True,False,0,0,0,0,4,1,3
4,2,0,2,0,2,False,True,0,2,0,1,14,4,10
0,1,0,0,0,0,True,False,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
8,6,0,4,0,0,False,True,0,0,0,0,19,8,11
2,2,0,0,0,0,False,True,0,0,1,0,6,3,3
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,2,0,0,0,0,False,True,0,0,1,0,8,5,3
1,0,0,0,0,0,False,True,0,0,0,0,2,1,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
1,2,0,0,0,0,False,True,0,0,1,0,5,2,3
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
4,8,2,0,1,0,True,False,1,0,0,0,17,9,8
1,6,0,0,0,1,False,True,0,1,0,0,10,1,9
1,4,0,0,0,0,False,True,0,0,0,0,6,1,5
4,1,0,0,0,0,True,False,0,0,0,0,6,5,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
2,2,0,0,0,0,True,False,0,0,0,2,7,3,4
3,2,0,0,0,0,True,False,0,0,1,0,7,5,2
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
2,0,0,0,0,0,True,False,0,0,0,0,3,3,0
3,10,6,0,0,2,True,False,0,2,0,0,24,10,14
0,0,0,0,0,0,True,False,0,0,0,0,1,1,0
4,10,4,0,0,3,True,False,0,3,1,1,27,10,17
1,8,4,0,0,1,False,True,0,1,0,0,16,5,11
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
5,0,0,0,0,0,True,False,0,0,0,1,7,6,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
2,6,0,0,0,1,False,True,0,1,0,0,11,2,9
2,2,0,0,0,0,True,False,0,0,0,0,5,3,2
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,2,0,0,0,0,True,False,0,0,1,0,6,4,2
4,7,3,0,1,0,False,True,1,0,1,0,18,10,8
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,4,0,0,0,1,False,True,0,1,0,0,9,2,7
3,4,0,0,0,1,True,False,0,1,0,0,10,4,6
6,1,0,0,0,0,False,True,0,0,0,0,8,6,2
1,0,0,0,0,0,True,False,0,0,0,0,2,2,0
2,2,0,0,0,0,False,False,0,0,0,0,4,2,2
2,3,0,0,0,0,False,False,0,0,0,0,5,2,3
5,6,0,0,0,1,False,True,0,1,0,0,14,5,9
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
0,0,0,0,0,0,False,True,0,0,0,0,1,0,1
2,0,0,0,0,0,False,True,0,0,0,0,3,2,1
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
0,0,0,0,0,0,False,False,0,0,0,0,0,0,0
1,3,0,0,0,0,False,True,0,0,0,0,5,1,4
1,2,0,0,0,0,False,True,0,0,0,0,4,1,3
