chat_len,r_chat_msg,d_chat_msg,r1_chat_msg,r2_chat_msg,r3_chat_msg,r4_chat_msg,r5_chat_msg,d1_chat_msg,d2_chat_msg,d3_chat_msg,d4_chat_msg,d5_chat_msg
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
7,1,6,0,0,0,1,0,0,1,0,2,3
14,10,4,0,6,0,0,4,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,0,0,0,1,0,0,0,0
4,0,4,0,0,0,0,0,0,0,0,4,0
3,2,1,0,0,0,0,2,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,3,0,0,0,0,0,0,0,0
46,15,31,0,7,0,2,6,23,0,6,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,5,0,3,1,1,1,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
3,2,1,1,0,1,0,0,0,0,1,0,0
4,4,0,0,0,3,0,1,0,0,0,0,0
16,10,6,0,0,5,5,0,0,0,1,5,0
8,3,5,1,0,0,2,0,0,1,0,2,2
7,4,3,0,4,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,2,1,0,0,0,0,0
27,9,18,0,1,7,1,0,0,9,0,0,9
49,37,12,0,1,0,34,2,0,12,0,0,0
4,3,1,0,2,0,0,1,0,1,0,0,0
17,4,13,0,0,0,0,4,0,1,6,6,0
27,14,13,2,12,0,0,0,5,2,2,3,1
12,11,1,7,1,0,0,3,0,0,1,0,0
13,6,7,1,3,0,1,1,1,4,1,0,1
2,2,0,0,0,2,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,3,0,0
4,3,1,1,2,0,0,0,0,0,0,0,1
7,1,6,0,1,0,0,0,0,0,4,0,2
21,11,10,0,1,0,10,0,2,0,0,0,8
3,2,1,0,0,0,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
35,14,21,1,0,5,0,8,0,11,10,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
16,6,10,6,0,0,0,0,3,0,1,0,6
2,0,2,0,0,0,0,0,0,0,2,0,0
28,17,11,7,4,1,5,0,2,5,1,0,3
4,1,3,1,0,0,0,0,0,0,0,0,3
8,5,3,0,0,5,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,0,0,2,0,1,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,0,2,0,0,0,0,0,3
33,14,19,4,2,7,0,1,15,0,2,2,0
27,11,16,0,0,0,11,0,0,0,0,3,13
1,0,1,0,0,0,0,0,0,0,1,0,0
9,5,4,5,0,0,0,0,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,1,1,0,0,2,0,0,0,0
3,0,3,0,0,0,0,0,0,3,0,0,0
6,3,3,0,2,0,0,1,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,0,0,0,0,2,1,0,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,8,0,0,0,0,11,0,2,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,13,9,0,4,5,1,3,3,0,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,2,0,6,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,4,0,0,0,0,3,0,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,6,1,2,3,0,2,6,0,0,0,0
13,5,8,2,0,0,0,3,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,0,2,0,0,0,0,0,1
15,14,1,1,7,0,0,6,0,0,1,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
6,0,6,0,0,0,0,0,0,0,5,0,1
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,1,8,0,0,0,0,0,0,0,1,0
5,2,3,1,0,1,0,0,0,0,0,3,0
1,0,1,0,0,0,0,0,1,0,0,0,0
2,1,1,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,6,0,2,0,0,0,0,2,4,0,0
2,0,2,0,0,0,0,0,0,0,1,1,0
3,3,0,0,0,0,3,0,0,0,0,0,0
3,2,1,0,0,2,0,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,0,2,0,0,0,0,0,1
2,0,2,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,0,0,0,4,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,0,1,0,3,0,0,0,0,0,0
6,4,2,2,1,0,1,0,2,0,0,0,0
8,4,4,1,0,3,0,0,0,1,3,0,0
3,1,2,0,1,0,0,0,0,0,0,2,0
6,2,4,0,1,0,0,1,0,3,0,0,1
2,0,2,0,0,0,0,0,0,0,0,0,2
2,2,0,0,1,0,0,1,0,0,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
35,9,26,4,1,3,1,0,4,2,19,1,0
34,15,19,2,0,0,3,10,0,4,0,11,4
4,3,1,0,0,0,3,0,1,0,0,0,0
8,4,4,0,0,3,1,0,0,0,4,0,0
9,8,1,0,0,3,0,5,0,0,1,0,0
4,0,4,0,0,0,0,0,1,0,3,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,3,3,0,0,0,0,3,0,0,0,0
5,2,3,0,1,0,1,0,0,0,0,0,3
6,5,1,2,0,1,0,2,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,0,1,0,0,4,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,5,0,3,0,2,0,0,2,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,0,0
25,14,11,4,0,0,0,10,1,4,1,1,4
9,4,5,0,4,0,0,0,0,1,1,2,1
12,6,6,4,1,1,0,0,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
24,17,7,0,0,17,0,0,3,0,1,2,1
2,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,5,0,0,2,3,1,0,5,0,0,0
14,6,8,0,1,0,3,2,1,3,2,2,0
5,3,2,0,3,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,8,0,0,0,3,3,0,0,0,0,8
20,7,13,1,6,0,0,0,0,0,11,1,1
28,24,4,0,0,0,6,18,0,3,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
27,15,12,0,3,8,4,0,9,0,1,0,2
2,1,1,0,0,0,1,0,1,0,0,0,0
4,3,1,0,3,0,0,0,0,0,0,0,1
12,4,8,0,0,1,0,3,1,0,0,6,1
2,0,2,0,0,0,0,0,0,0,2,0,0
35,25,10,17,6,2,0,0,1,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,6,0,3,1,0,0,0,0,3,0,3
5,2,3,0,0,2,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
13,1,12,0,0,0,0,1,0,0,11,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,28,2,0,0,0,0,5,0,13,3,7
4,4,0,0,0,3,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,10,0,4,0,0,0,2,2,5,1,0
55,37,18,13,12,1,0,11,2,0,0,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,4,0,3,2,0,0,2,0,0,1,1
28,21,7,19,0,0,0,2,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,1,0,1,0
18,17,1,0,0,1,1,15,0,0,0,1,0
24,9,15,5,0,2,2,0,0,0,0,10,5
9,1,8,0,0,0,1,0,0,4,0,0,4
1,0,1,0,0,0,0,0,0,1,0,0,0
4,2,2,0,0,0,2,0,0,1,0,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0
14,10,4,1,0,1,4,4,1,2,1,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
13,4,9,0,1,0,3,0,0,0,0,9,0
5,4,1,0,2,0,0,2,0,0,0,0,1
13,5,8,0,0,1,4,0,3,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,1,0,0,0
2,1,1,1,0,0,0,0,1,0,0,0,0
4,3,1,0,3,0,0,0,0,0,0,1,0
35,11,24,1,0,0,1,9,0,21,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4,0,0,0,6,0,0,0,0,4,0
1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,0,0,0,0,0,0,3,0,2,1
5,5,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,0,4,0,0,0,0,0,2,0
4,2,2,1,0,0,0,1,0,2,0,0,0
3,3,0,0,0,0,3,0,0,0,0,0,0
4,0,4,0,0,0,0,0,2,0,0,0,2
4,1,3,1,0,0,0,0,0,0,2,1,0
51,38,13,3,3,16,5,11,5,3,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
43,26,17,22,4,0,0,0,3,1,12,1,0
7,5,2,0,1,0,3,1,0,0,2,0,0
3,3,0,0,3,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,4,0,1,0,2,1,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,5,4,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,3,0,0,0,0,0,0,0
5,3,2,2,0,1,0,0,0,2,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
33,14,19,0,3,0,2,9,0,4,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,16,1,1,0,0,2,0,0,0,7,9
2,2,0,0,2,0,0,0,0,0,0,0,0
15,10,5,0,5,0,3,2,4,0,1,0,0
5,1,4,0,1,0,0,0,0,1,2,1,0
2,2,0,0,0,0,2,0,0,0,0,0,0
16,5,11,1,0,2,2,0,0,0,1,10,0
8,4,4,3,1,0,0,0,2,0,2,0,0
7,5,2,0,0,1,4,0,0,0,0,1,1
15,8,7,1,0,4,1,2,0,2,2,1,2
2,2,0,1,0,1,0,0,0,0,0,0,0
4,1,3,1,0,0,0,0,0,0,3,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
4,3,1,0,0,3,0,0,0,1,0,0,0
14,8,6,2,0,6,0,0,0,0,0,5,1
9,8,1,5,0,0,0,3,0,0,0,1,0
9,4,5,1,3,0,0,0,0,0,3,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
19,7,12,5,1,0,1,0,6,4,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,0,0,0,4,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
44,30,14,1,2,1,14,12,5,2,0,4,3
1,1,0,0,0,0,1,0,0,0,0,0,0
31,7,24,0,2,3,1,1,0,1,0,23,0
5,3,2,0,0,1,2,0,1,0,1,0,0
3,3,0,1,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
2,2,0,0,0,0,0,2,0,0,0,0,0
13,5,8,0,1,1,3,0,2,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1,0,0,3,1,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
25,13,12,0,5,0,8,0,0,8,0,1,3
18,16,2,0,3,0,13,0,0,0,0,2,0
2,2,0,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
3,1,2,0,1,0,0,0,0,2,0,0,0
6,0,6,0,0,0,0,0,5,0,1,0,0
10,4,6,2,0,0,0,2,4,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,1,0,0,1,3
1,1,0,1,0,0,0,0,0,0,0,0,0
4,3,1,0,3,0,0,0,1,0,0,0,0
18,10,8,0,5,1,0,4,0,0,0,3,5
7,2,5,1,1,0,0,0,0,0,0,2,3
1,0,1,0,0,0,0,0,0,0,0,0,1
21,7,14,5,2,0,0,0,1,0,1,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0
20,12,8,1,2,1,3,5,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,6,1,0,0,0,0,0,0,0,0,6
3,2,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,6,0,1,0,0,2,0,0,0,0,6
4,0,4,0,0,0,0,0,2,0,2,0,0
5,3,2,0,0,0,0,3,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
30,17,13,0,0,6,0,11,6,6,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,1,1,0,0,1
37,15,22,0,6,2,0,7,0,17,0,0,5
4,2,2,0,0,2,0,0,0,0,0,0,2
6,6,0,3,3,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,1,2
12,4,8,0,0,1,1,2,3,3,0,1,1
2,1,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
9,4,5,0,0,2,2,0,0,0,5,0,0
18,11,7,0,3,0,6,2,0,2,5,0,0
2,2,0,1,0,0,1,0,0,0,0,0,0
11,6,5,4,0,0,0,2,0,0,0,0,5
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,1,0,0,0,0,0,1,0,0
5,3,2,1,2,0,0,0,0,0,0,2,0
71,27,44,0,12,2,0,13,9,3,7,4,21
1,0,1,0,0,0,0,0,0,0,1,0,0
2,1,1,0,0,1,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0
2,0,2,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,3,0,5,0,1,1,0,1,0,2,0
3,1,2,0,1,0,0,0,0,0,0,2,0
8,2,6,0,0,0,0,2,2,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
30,17,13,11,1,4,1,0,0,9,1,1,2
7,6,1,0,6,0,0,0,1,0,0,0,0
10,4,6,2,0,2,0,0,0,0,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,0,1,0,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
102,61,41,7,3,10,0,41,1,0,30,6,4
4,0,4,0,0,0,0,0,0,3,0,0,1
5,4,1,4,0,0,0,0,0,0,0,0,1
5,2,3,0,0,0,0,2,0,0,2,0,1
5,1,4,0,1,0,0,0,0,4,0,0,0
28,6,22,3,0,3,0,0,21,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,0,0,0,0,0,3,1,0,1
1,1,0,0,0,0,1,0,0,0,0,0,0
6,2,4,0,2,0,0,0,0,4,0,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,0,3,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,7,0,0,2,3,0,0,5,0,2,0
18,15,3,5,1,0,0,9,0,0,3,0,0
2,1,1,1,0,0,0,0,0,1,0,0,0
17,9,8,0,0,4,2,3,2,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,8,0,3,4,0,0,2,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,0,0,0,0,1,4,0,0,0,0
3,0,3,0,0,0,0,0,0,0,0,2,1
7,3,4,2,1,0,0,0,3,1,0,0,0
14,3,11,1,0,1,0,1,2,0,6,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0
3,1,2,0,0,0,1,0,0,0,1,1,0
3,3,0,2,0,0,0,1,0,0,0,0,0
20,6,14,5,0,1,0,0,0,0,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,2,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
5,4,1,2,0,0,2,0,1,0,0,0,0
7,2,5,2,0,0,0,0,0,0,5,0,0
4,3,1,0,0,3,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
7,1,6,0,1,0,0,0,5,0,1,0,0
22,11,11,2,1,7,0,1,7,0,0,1,3
4,1,3,0,0,0,0,1,1,1,0,1,0
1,1,0,0,0,0,1,0,0,0,0,0,0
13,3,10,0,0,0,3,0,6,2,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,1,0,0,0,1,0,0,0,0,0
2,1,1,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
42,17,25,6,2,5,2,2,4,4,2,14,1
10,7,3,1,0,1,1,4,2,0,1,0,0
4,0,4,0,0,0,0,0,4,0,0,0,0
7,4,3,0,0,3,0,1,0,0,3,0,0
13,5,8,0,0,1,1,3,0,0,0,2,6
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,7,1,0,0,0,5,0,0,7,0,0
6,1,5,0,1,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,1,0,0,0,0,0,1,1
18,13,5,0,6,1,0,6,4,1,0,0,0
19,11,8,1,0,6,0,4,1,0,5,1,1
12,12,0,9,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,0,0,0,0,0,2,0,0,0
10,4,6,1,0,0,0,3,1,1,3,1,0
11,8,3,1,4,1,0,2,2,1,0,0,0
16,9,7,3,0,0,2,4,1,3,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0,0,0
17,6,11,0,0,2,0,4,7,0,0,2,2
2,0,2,0,0,0,0,0,0,0,0,0,2
2,0,2,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,1,0,3,0,0,2,0,0,0
4,1,3,0,1,0,0,0,0,1,0,2,0
1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2,0,0,0,4,0,1,1,0,0,0
5,3,2,0,0,0,0,3,1,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0,0,0
6,3,3,2,1,0,0,0,0,2,1,0,0
2,0,2,0,0,0,0,0,1,1,0,0,0
17,14,3,5,0,7,2,0,0,0,2,1,0
1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
6,1,5,0,0,0,0,1,1,3,0,1,0
2,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,2,0,0,0,0,1,2,0
14,5,9,2,2,1,0,0,0,5,0,4,0
9,8,1,0,0,8,0,0,0,1,0,0,0
13,2,11,0,0,1,1,0,4,0,4,3,0
11,1,10,0,0,0,1,0,8,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0
37,14,23,2,3,0,2,7,0,0,5,12,6
5,1,4,0,0,1,0,0,3,0,1,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1
28,16,12,3,3,10,0,0,0,7,0,0,5
4,4,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,5,1,1,0,0,1,0,0,5,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,17,4,0,0,0,17,0,0,4,0,0,0
5,0,5,0,0,0,0,0,0,0,0,4,1
5,4,1,4,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,2,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,0,0,0,0,0,0,0,0,0
7,2,5,2,0,0,0,0,3,0,2,0,0
9,2,7,0,1,0,0,1,0,6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,10,0,0,0,0,2,2,1,0,4,3
2,2,0,0,2,0,0,0,0,0,0,0,0
4,3,1,1,0,0,2,0,0,0,1,0,0
2,0,2,0,0,0,0,0,0,0,0,2,0
9,2,7,0,0,0,1,1,0,0,0,7,0
12,0,12,0,0,0,0,0,0,0,0,0,12
8,7,1,0,0,3,4,0,0,0,0,1,0
15,10,5,0,2,0,0,8,0,0,0,3,2
1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,4,0,0,0,0,2,1,0,0,0,3
1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0
6,3,3,0,0,0,1,2,0,0,3,0,0
7,6,1,0,3,2,1,0,0,1,0,0,0
2,0,2,0,0,0,0,0,1,1,0,0,0
4,2,2,2,0,0,0,0,2,0,0,0,0
2,1,1,0,0,1,0,0,0,0,0,1,0
40,13,27,0,0,8,5,0,0,0,1,15,11
0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,8,0,0,2,0,0,0,0,0,0,8
2,1,1,0,1,0,0,0,0,0,0,0,1
3,1,2,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,0,0,0,0,1,1,0,0,2
16,4,12,1,1,1,0,1,3,4,2,2,1
20,11,9,0,1,0,5,5,2,5,0,2,0
3,1,2,0,0,0,0,1,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,3,0,0,2,0,0,2,0,0,1,0
3,2,1,0,0,2,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,6,0,3,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2,0,0,3,1,1,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,0,0,0,0,0,0
13,0,13,0,0,0,0,0,7,1,0,0,5
5,5,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,1,0,1,0,0,0
4,1,3,0,0,0,1,0,0,1,2,0,0
4,4,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
11,7,4,1,0,3,3,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1,1,2,2,0,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0,0,1
